Magnitude,Unit,Alert,Location,Tsunami,Date,Longitude,Latitude,Timestamp
5.4,mwc,,West Chile Rise,0,2000-03-14,-96.888,-36.273,953014716960
5.2,mwc,,"Kermadec Islands, New Zealand",0,2000-03-11,-178.984,-30.333,952804453230
5.6,mwc,,"180 km SE of Levuka, Fiji",0,2000-02-29,-179.361,-19.103,951885989540
5.8,mwc,,"174 km SE of Levuka, Fiji",0,2000-02-29,-179.361,-19.005,951884461390
6.0,mwc,,southern East Pacific Rise,0,2000-02-28,-114.201,-50.066,951798904200
6.0,mwc,,"187 km ENE of Levuka, Fiji",0,2000-02-28,-178.984,-17.588,951776120120
5.7,mwc,,"59 km SW of ‘Ohonua, Tonga",0,2000-02-28,-175.29,-21.762,951731108220
5.4,mwc,,"12 km S of Punta de Burica, Panama",0,2000-02-27,-82.873,7.917,951667841790
6.1,mwc,,"7 km SE of Narganá, Panama",0,2000-02-26,-78.532,9.406,951589479220
5.0,mb,,"274 km ESE of Levuka, Fiji",0,2000-02-23,-178.171,-18.68,951345702200
5.7,mwc,,"63 km S of Quepos, Costa Rica",0,2000-02-20,-84.126,8.854,951035242400
5.1,mwc,,"130 km E of Pangai, Tonga",0,2000-02-19,-173.11,-19.905,950997266540
5.2,mwc,,southern East Pacific Rise,0,2000-02-17,-109.279,-34.945,950811981950
5.9,mwc,,"108 km W of Hihifo, Tonga",0,2000-02-12,-174.803,-15.893,950351994580
5.1,mwc,,southern East Pacific Rise,0,2000-02-11,-110.964,-35.123,950270702420
5.0,mb,,"Kermadec Islands, New Zealand",0,2000-02-09,-178.113,-30.105,950088834050
5.2,mwc,,"141 km ESE of Hihifo, Tonga",0,2000-02-08,-172.696,-16.666,950070480480
5.3,mwc,,West Chile Rise,0,2000-02-04,-85.918,-40.631,949647731390
5.0,mb,,Fiji region,0,2000-01-29,-178.288,-20.563,949124890770
5.4,mwc,,southern East Pacific Rise,0,2000-01-26,-105.459,-34.807,948941384910
6.3,mwb,,"147 km S of Hihifo, Tonga",0,2000-01-26,-174.002,-17.272,948893210000
5.5,mwc,,Fiji region,0,2000-01-23,-177.226,-17.207,948665686620
5.8,mwc,,Fiji region,0,2000-01-23,-176.731,-17.513,948621422490
5.1,mb,,Kermadec Islands region,0,2000-01-21,-176.353,-28.278,948434261500
5.8,mwb,,Kermadec Islands region,0,2000-01-19,-176.563,-28.227,948329963710
5.4,mwc,,"27 km S of San Juan, Peru",0,2000-01-19,-75.132,-15.616,948270601080
5.1,mwc,,"131 km ENE of Neiafu, Tonga",0,2000-01-18,-172.883,-18.095,948208796560
5.5,mwc,,"47 km E of Alo, Wallis and Futuna",0,2000-01-17,-177.675,-14.319,948159096170
5.8,mwc,,"59 km ESE of Alo, Wallis and Futuna",0,2000-01-17,-177.596,-14.512,948143884910
5.2,mwc,,"71 km ESE of Alo, Wallis and Futuna",0,2000-01-17,-177.525,-14.613,948131623440
5.9,mwc,,"Kermadec Islands, New Zealand",0,2000-01-16,-178.133,-30.238,948034840840
6.0,mwc,,Fiji region,0,2000-01-15,-179.255,-21.216,947940585070
5.5,mwc,,"79 km NNE of Hihifo, Tonga",0,2000-01-14,-173.525,-15.285,947875484500
6.2,mwc,,"211 km ENE of Levuka, Fiji",0,2000-01-13,-178.742,-17.61,947794034440
5.4,mwc,,"172 km WSW of Haveluloto, Tonga",0,2000-01-09,-176.732,-21.792,947473662890
7.2,mwc,,"117 km SSW of Hihifo, Tonga",0,2000-01-08,-174.248,-16.925,947350040580
5.6,mwc,,"97 km ENE of ‘Ohonua, Tonga",0,2000-01-05,-174.097,-20.964,947057539180
5.1,mwc,,"97 km ENE of Kolonga, Tonga",0,2000-01-05,-174.214,-20.771,947055749070
5.4,mwc,,"254 km WNW of Haveluloto, Tonga",0,2000-01-04,-177.613,-20.716,946977291360
5.8,mwb,,"95 km ENE of Kolonga, Tonga",0,2000-01-02,-174.236,-20.771,946826192280
5.5,mwc,,"234 km E of Levuka, Fiji",0,2000-01-02,-178.476,-17.943,946815279090
5.2,mwc,,"Kermadec Islands, New Zealand",0,1999-12-28,-178.051,-30.353,946408536940
6.2,mwc,,"269 km S of Punta de Burica, Panama",0,1999-12-28,-82.645,5.609,946385218320
5.3,mwc,,Kermadec Islands region,0,1999-12-27,-178.599,-31.486,946309638310
5.8,mwc,,Kermadec Islands region,0,1999-12-25,-176.792,-27.992,946147130590
5.5,mwc,,"57 km ENE of Navarro, Peru",0,1999-12-25,-75.271,-6.13,946145970410
5.7,mwc,,"Galapagos Islands, Ecuador",0,1999-12-22,-91.882,-0.625,945900487260
5.7,mwc,,"204 km ENE of Levuka, Fiji",0,1999-12-11,-178.793,-17.715,944923086500
5.2,mb,,West Chile Rise,0,1999-12-11,-97.398,-36.209,944903025200
5.3,mwc,,southeast central Pacific Ocean,0,1999-12-10,-92.844,-30.865,944872836360
5.2,mb,,West Chile Rise,0,1999-12-10,-97.422,-36.234,944856419990
6.5,mwc,,West Chile Rise,0,1999-12-10,-97.316,-36.206,944851110100
5.4,mwc,,southern East Pacific Rise,0,1999-12-09,-106.943,-34.556,944728450070
6.4,mwc,,"20 km WNW of Hihifo, Tonga",0,1999-12-07,-173.984,-15.911,944602189270
5.4,mb,,"37 km WNW of Hihifo, Tonga",0,1999-12-07,-174.137,-15.871,944602182440
5.2,mwc,,Kermadec Islands region,0,1999-12-03,-176.814,-27.933,944246208970
5.8,mwc,,Fiji region,0,1999-11-30,-178.662,-21.325,943992622370
5.1,mb,,"60 km ENE of ‘Ohonua, Tonga",0,1999-11-29,-174.38,-21.213,943936825090
5.5,mwc,,Pacific-Antarctic Ridge,0,1999-11-27,-136.384,-54.855,943713414670
5.9,mwc,,"Kermadec Islands, New Zealand",0,1999-11-25,-177.678,-30.234,943584967390
5.1,mb,,"44 km ENE of ‘Ohonua, Tonga",0,1999-11-25,-174.532,-21.233,943519819630
5.5,mwc,,"82 km ESE of Hihifo, Tonga",0,1999-11-21,-173.057,-16.152,943235120140
5.9,mwc,,Pacific-Antarctic Ridge,0,1999-11-21,-164.527,-63.123,943166315870
6.1,mwc,,,0,1999-11-16,-125.134,-55.823,942759858320
5.6,mwc,,central East Pacific Rise,0,1999-11-09,-107.233,-6.41,942200738800
5.3,mwc,,"80 km NE of ‘Ohonua, Tonga",0,1999-11-07,-174.319,-20.904,941975843560
5.1,mwc,,"115 km ENE of Hihifo, Tonga",0,1999-11-05,-172.77,-15.623,941837524260
5.3,mwc,,"126 km ESE of Alo, Wallis and Futuna",0,1999-11-04,-176.982,-14.636,941703058900
5.6,mwc,,"136 km E of Hihifo, Tonga",0,1999-11-03,-172.538,-15.761,941673024950
5.3,mwc,,Tonga,0,1999-11-03,-173.947,-17.618,941613977990
5.6,mwc,,south of the Kermadec Islands,0,1999-10-30,-179.54,-33.057,941318200580
5.7,mwc,,"14 km NNE of Hihifo, Tonga",0,1999-10-30,-173.728,-15.838,941276601740
5.3,mwc,,"151 km NW of Haveluloto, Tonga",0,1999-10-29,-176.35,-20.293,941210729870
5.6,mwc,,Easter Island region,0,1999-10-27,-111.615,-23.681,940997370180
5.9,mwc,,"64 km NE of Pangai, Tonga",0,1999-10-24,-173.88,-19.442,940809680500
5.6,mwc,,southern East Pacific Rise,0,1999-10-24,-112.032,-34.841,940755586490
5.0,mb,,West Chile Rise,0,1999-10-22,-93.695,-38.128,940627683640
5.1,mwc,,"39 km ENE of ‘Ohonua, Tonga",0,1999-10-17,-174.594,-21.197,940141377200
5.3,mwc,,"Chatham Islands, New Zealand region",0,1999-10-15,-174.645,-45.129,940043738340
5.7,mwc,,"53 km ENE of ‘Ohonua, Tonga",0,1999-10-12,-174.489,-21.116,939734865620
5.2,mwc,,"81 km NE of Hihifo, Tonga",0,1999-10-09,-173.233,-15.459,939518884900
5.4,mwc,,Pacific-Antarctic Ridge,0,1999-10-09,-144.219,-56.384,939478285830
5.6,mwc,,"175 km WSW of Haveluloto, Tonga",0,1999-10-08,-176.717,-21.89,939420796600
5.9,mwc,,"56 km ENE of ‘Ohonua, Tonga",0,1999-10-08,-174.495,-21.054,939359388920
5.3,mwc,,south of the Fiji Islands,0,1999-10-07,-179.837,-23.559,939352996130
5.1,mwc,,"117 km NE of Hihifo, Tonga",0,1999-10-06,-172.933,-15.3,939265289000
5.7,mwc,,southeast of Easter Island,0,1999-10-04,-103.284,-35.841,939092399070
5.6,mwc,,"21 km ENE of Paucartambo, Peru",0,1999-10-04,-75.635,-10.685,939045458950
5.2,mwc,,Pacific-Antarctic Ridge,0,1999-10-04,-130.862,-54.583,939018384770
5.7,mwc,,central East Pacific Rise,0,1999-10-02,-111.314,-13.357,938916614070
5.3,mwc,,"229 km W of Hihifo, Tonga",0,1999-09-28,-175.933,-16.179,938526497070
5.4,mwc,,"78 km SSW of ‘Ohonua, Tonga",0,1999-09-25,-175.144,-22.02,938275175740
5.4,mwc,,"123 km WSW of Neiafu, Tonga",0,1999-09-25,-175.108,-18.959,938236710570
5.4,mwc,,Pacific-Antarctic Ridge,0,1999-09-23,-136.49,-54.162,938130703850
5.6,mwc,,Pacific-Antarctic Ridge,0,1999-09-21,-167.163,-63.68,937952684080
5.4,mwc,,"213 km SSE of Alo, Wallis and Futuna",0,1999-09-18,-177.104,-15.971,937652454080
5.6,mwc,,central East Pacific Rise,0,1999-09-18,-104.444,-4.422,937627264400
5.5,mwc,,"13 km SSW of Leava, Wallis and Futuna",0,1999-09-17,-178.21,-14.408,937612091200
6.0,mwb,,south of the Kermadec Islands,0,1999-09-10,-178.27,-32.831,936992264810
5.5,mwc,,Pacific-Antarctic Ridge,0,1999-09-07,-166.566,-63.289,936726600120
5.1,mwc,,south of the Kermadec Islands,0,1999-09-04,-178.471,-32.918,936502536190
6.3,mwb,,"43 km SE of Tena, Ecuador",0,1999-08-28,-77.549,-1.287,935844006190
5.2,mwc,,"138 km WSW of Haveluloto, Tonga",0,1999-08-23,-176.469,-21.577,935460703670
5.1,mb,,"Kermadec Islands, New Zealand",0,1999-08-22,-177.953,-30.358,935365449930
5.3,ms,,"35 km W of Ciudad Cortés, Costa Rica",0,1999-08-22,-83.851,8.952,935328849000
5.8,mwc,,"45 km W of Ciudad Cortés, Costa Rica",0,1999-08-21,-83.938,8.918,935232591000
5.7,mwc,,"89 km SE of Pangai, Tonga",0,1999-08-20,-173.757,-20.389,935204285320
5.1,ms,,"45 km ESE of ‘Ohonua, Tonga",0,1999-08-20,-174.525,-21.417,935180341070
5.2,mb,,"48 km W of Ciudad Cortés, Costa Rica",0,1999-08-20,-83.965,8.932,935145737600
6.9,mwc,,"42 km S of Quepos, Costa Rica",0,1999-08-20,-84.159,9.044,935143341100
5.4,mwc,,southern East Pacific Rise,0,1999-08-16,-118.527,-54.741,934839088790
5.4,mwc,,"200 km NE of Neiafu, Tonga",0,1999-08-15,-172.602,-17.408,934769947020
5.5,mwc,,"294 km W of Puerto Chacabuco, Chile",0,1999-08-12,-76.578,-45.622,934442833910
5.5,mwc,,"291 km WNW of Pangai, Tonga",0,1999-08-11,-176.882,-18.721,934417506760
5.6,mwc,,"23 km ESE of Quepos, Costa Rica",0,1999-08-10,-83.967,9.346,934296942470
5.6,mwc,,Pacific-Antarctic Ridge,0,1999-08-08,-143.024,-56.435,934125334210
5.6,mwc,,"88 km W of Haveluloto, Tonga",0,1999-08-07,-176.059,-21.086,934006648850
5.0,mb,,Fiji region,0,1999-08-04,-177.943,-18.859,933812247180
5.4,mwc,,Pacific-Antarctic Ridge,0,1999-08-03,-155.092,-62.177,933710979650
5.9,mwc,,"56 km ENE of Zaruma, Ecuador",0,1999-08-03,-79.162,-3.453,933695937600
6.5,mwc,,"Kermadec Islands, New Zealand",0,1999-08-01,-177.832,-30.367,933496744900
5.5,mwc,,south of Panama,0,1999-07-31,-82.579,5.201,933405095260
6.3,mwc,,"Kermadec Islands, New Zealand",0,1999-07-28,-178.014,-30.285,933156500600
6.1,mwb,,Kermadec Islands region,0,1999-07-27,-177.523,-28.69,933121017510
5.5,mwc,,"97 km NNE of Hihifo, Tonga",0,1999-07-27,-173.324,-15.201,933118220000
5.1,mwc,,"138 km S of Matavai, Samoa",0,1999-07-26,-171.678,-15.283,932969038140
5.1,mwc,,southern East Pacific Rise,0,1999-07-21,-109.321,-33.094,932554292620
5.7,mwc,,"294 km E of Levuka, Fiji",0,1999-07-20,-177.906,-18.289,932526644450
5.5,mwc,,south of the Kermadec Islands,0,1999-07-19,-176.705,-33.58,932402703010
6.5,mwc,,Kermadec Islands region,0,1999-07-18,-177.608,-28.629,932350623660
5.6,mwc,,southeast of Easter Island,0,1999-07-13,-104.074,-35.487,931868802260
5.1,mwc,,West Chile Rise,0,1999-07-12,-85.595,-41.448,931781117560
5.6,mwc,,Fiji region,0,1999-07-09,-178.16,-20.095,931544180930
5.7,mwc,,"Kermadec Islands, New Zealand",0,1999-07-08,-178.131,-30.247,931431889990
5.3,mwc,,"100 km ESE of Neiafu, Tonga",0,1999-07-03,-173.063,-18.897,931053382130
5.2,mwc,,south of the Kermadec Islands,0,1999-07-03,-178.739,-34.423,930999413300
5.2,mwc,,"76 km ESE of Pangai, Tonga",0,1999-06-27,-173.692,-20.105,930492099150
5.2,mwc,,"152 km ENE of Neiafu, Tonga",0,1999-06-27,-172.711,-18.009,930481750500
6.0,mwc,,"264 km E of Levuka, Fiji",0,1999-06-26,-178.187,-17.956,930434728930
5.1,mwc,,south of the Fiji Islands,0,1999-06-26,-176.132,-26.741,930425805170
5.2,mwc,,"53 km ESE of Hihifo, Tonga",0,1999-06-25,-173.316,-16.102,930365870900
5.1,mwc,,"106 km SE of Neiafu, Tonga",0,1999-06-21,-173.381,-19.425,929970581870
5.9,mwc,,"189 km S of Mata-Utu, Wallis and Futuna",0,1999-06-16,-175.854,-14.965,929561552870
5.8,mwc,,"128 km SSE of Hihifo, Tonga",0,1999-06-16,-173.362,-17.037,929558159220
5.1,mb,,"Kermadec Islands, New Zealand",0,1999-06-16,-178.653,-30.689,929553685700
5.2,mwc,,"82 km E of Hihifo, Tonga",0,1999-06-15,-173.034,-16.09,929445470630
5.0,mb,,"160 km SW of Hihifo, Tonga",0,1999-06-10,-174.658,-17.143,928993868870
5.2,mwc,,southern East Pacific Rise,0,1999-06-09,-114.234,-49.97,928931265980
5.6,mwc,,"83 km SSE of Neiafu, Tonga",0,1999-06-08,-173.557,-19.281,928886524910
5.2,mwc,,"107 km SW of Río Grande, Panama",0,1999-06-03,-82.006,7.01,928419452410
5.4,mwc,,Fiji region,0,1999-06-02,-179.002,-20.858,928308881580
5.3,mwc,,southern East Pacific Rise,0,1999-05-31,-123.955,-55.68,928206532450
5.0,mb,,"263 km W of El Calafate, Argentina",0,1999-05-29,-75.973,-50.396,928008993640
5.0,mb,,Pacific-Antarctic Ridge,0,1999-05-29,-159.941,-59.203,927995967550
5.4,mwc,,south of the Kermadec Islands,0,1999-05-12,-178.896,-34.232,926502099560
5.7,mwc,,southern East Pacific Rise,0,1999-05-11,-110.395,-36.31,926438710940
5.6,mwc,,southern East Pacific Rise,0,1999-05-11,-110.588,-36.368,926438170060
6.0,mwc,,southern East Pacific Rise,0,1999-05-10,-110.64,-36.102,926384440920
5.2,mwc,,"90 km E of Hihifo, Tonga",0,1999-05-08,-172.961,-16.102,926210102990
5.3,mwc,,south of the Kermadec Islands,0,1999-05-07,-179.194,-34.392,926122508640
5.5,mwc,,south of the Kermadec Islands,0,1999-05-06,-178.97,-34.019,925996892300
5.2,mwc,,south of the Kermadec Islands,0,1999-05-06,-179.368,-32.788,925981508290
5.8,mwc,,southeast of Easter Island,0,1999-04-29,-102.9,-35.781,925410397720
5.3,mwc,,Easter Island region,0,1999-04-29,-114.396,-26.611,925398078620
5.3,mwc,,southern East Pacific Rise,0,1999-04-28,-106.511,-35.221,925281295050
6.0,mwc,,"21 km ENE of Palora, Ecuador",0,1999-04-26,-77.783,-1.648,925150646220
5.4,mwc,,"236 km E of Levuka, Fiji",0,1999-04-24,-178.449,-18.043,924943516880
5.6,mwc,,"Kermadec Islands, New Zealand",0,1999-04-21,-178.474,-29.679,924692908560
6.5,mwb,,Kermadec Islands region,0,1999-04-20,-179.04,-31.888,924635048320
5.4,mwc,,"298 km ESE of Levuka, Fiji",0,1999-04-19,-177.957,-18.791,924572777130
5.5,mwc,,south of the Fiji Islands,0,1999-04-17,-176.383,-26.896,924325905450
5.2,mwc,,"Kermadec Islands, New Zealand",0,1999-04-16,-178.364,-30.676,924275971920
6.8,mwc,,"132 km WSW of Haveluloto, Tonga",0,1999-04-13,-176.46,-21.422,923999928400
5.3,mwc,,central East Pacific Rise,0,1999-03-31,-109.474,-8.975,922922283040
6.3,mwc,,"245 km S of Punta de Burica, Panama",0,1999-03-31,-82.616,5.827,922859682130
5.8,mwc,,Pacific-Antarctic Ridge,0,1999-03-27,-141.051,-56.799,922568566270
5.0,mb,,"276 km W of Puerto Chacabuco, Chile",0,1999-03-25,-76.342,-45.354,922368081360
5.6,mwc,,Fiji region,0,1999-03-23,-178.731,-20.912,922188224320
5.3,mwc,,"21 km NNE of Huancaya, Peru",0,1999-03-18,-75.7,-12.04,921793757140
5.4,mwc,,"135 km ESE of Hihifo, Tonga",0,1999-03-14,-172.71,-16.59,921410733910
5.6,mwc,,"295 km WNW of Haveluloto, Tonga",0,1999-03-12,-177.765,-20.0,921237399490
5.0,mb,,"227 km W of Hihifo, Tonga",0,1999-03-09,-175.919,-16.079,920972007990
6.1,mwc,,"139 km ENE of Labasa, Fiji",0,1999-03-07,-179.526,-15.766,920838944160
5.7,mwc,,Fiji region,0,1999-03-06,-179.465,-21.734,920752133670
5.6,mwc,,Kermadec Islands region,0,1999-03-02,-176.486,-27.608,920393656150
5.2,mwc,,Kermadec Islands region,0,1999-03-02,-176.688,-27.344,920392808630
5.5,mwc,,"108 km ENE of ‘Ohonua, Tonga",0,1999-02-23,-174.071,-20.804,919796216160
5.0,mb,,"5 km S of Milagro, Ecuador",0,1999-02-18,-79.595,-2.181,919339378610
5.1,mb,,"60 km E of ‘Ohonua, Tonga",0,1999-02-12,-174.37,-21.398,918827270040
5.2,mwc,,Fiji region,0,1999-02-10,-178.842,-21.706,918638555390
5.4,mwc,,"66 km NE of Hihifo, Tonga",0,1999-02-09,-173.343,-15.543,918556727270
6.3,mwb,,"54 km S of Pangai, Tonga",0,1999-02-02,-174.365,-20.305,918004437580
5.0,mb,,"193 km ENE of Levuka, Fiji",0,1999-02-02,-178.924,-17.61,917993082760
5.9,mwc,,"114 km NE of Labasa, Fiji",0,1999-01-28,-179.748,-15.859,917572156960
5.7,mwc,,"147 km S of Punta de Burica, Panama",0,1999-01-27,-82.678,6.711,917432033840
5.5,mwc,,south of the Fiji Islands,0,1999-01-26,-179.017,-22.313,917408267470
5.1,mb,,Kermadec Islands region,0,1999-01-26,-177.132,-27.557,917385115720
5.3,mwc,,Fiji region,0,1999-01-26,-177.117,-17.034,917365225130
5.8,mwb,,"79 km SSE of Pangai, Tonga",0,1999-01-26,-174.207,-20.515,917353849160
5.2,mwc,,"54 km ENE of ‘Ohonua, Tonga",0,1999-01-26,-174.486,-21.1,917334260900
5.5,mwc,,"2 km SSE of Córdoba, Colombia",0,1999-01-25,-75.682,4.37,917304016460
6.1,mwc,,Colombia,0,1999-01-25,-75.724,4.461,917288356870
5.8,mwc,,"237 km E of Levuka, Fiji",0,1999-01-25,-178.445,-18.026,917260633470
6.1,mwc,,"37 km NE of ‘Ohonua, Tonga",0,1999-01-24,-174.659,-21.132,917161318400
5.4,mwc,,"70 km SSW of Santiago, Peru",0,1999-01-20,-75.865,-14.801,916873804170
5.4,mwc,,"129 km NNE of Hihifo, Tonga",0,1999-01-20,-173.177,-14.947,916812142040
5.4,mwc,,"Kermadec Islands, New Zealand",0,1999-01-17,-178.987,-29.699,916595733510
5.4,mwc,,,0,1999-01-15,-100.596,-35.873,916445953850
5.4,mwc,,south of the Fiji Islands,0,1999-01-14,-179.909,-23.49,916345207990
5.0,mb,,Fiji region,0,1999-01-06,-178.909,-17.707,915680686470
6.0,mwc,,"18 km NNW of Neiafu, Tonga",0,1999-01-05,-174.067,-18.502,915525166810
5.5,mwc,,"23 km SSE of Jaqué, Panama",0,1999-01-04,-78.073,7.326,915439424310
5.4,mwc,,"11 km ENE of Palora, Ecuador",0,1998-12-29,-77.881,-1.646,914988757360
5.6,mwc,,Fiji region,0,1998-12-29,-177.075,-17.105,914929455800
6.8,mwc,,"131 km WSW of Haveluloto, Tonga",0,1998-12-26,-176.376,-21.632,914719106760
5.6,mwc,,south of the Kermadec Islands,0,1998-12-25,-179.32,-33.05,914607934820
5.4,mwc,,"9 km SE of Chancay, Peru",0,1998-12-25,-77.213,-11.633,914595980770
5.3,mwc,,West Chile Rise,0,1998-12-24,-81.75,-44.314,914489800140
5.2,mwc,,south of the Fiji Islands,0,1998-12-22,-176.178,-25.635,914321184690
5.3,mwc,,"126 km ESE of Hihifo, Tonga",0,1998-12-14,-172.665,-16.287,913694825360
5.5,mwc,,"131 km ESE of Hihifo, Tonga",0,1998-12-11,-172.758,-16.597,913412566690
5.0,mb,,central East Pacific Rise,0,1998-12-07,-108.53,-9.069,913007990170
5.1,mb,,"Kermadec Islands, New Zealand",0,1998-12-03,-178.233,-30.287,912717265180
5.1,mb,,south of the Kermadec Islands,0,1998-12-02,-179.023,-33.023,912615614950
5.0,mb,,southern East Pacific Rise,0,1998-12-02,-109.209,-33.507,912582880070
5.7,mwc,,southern East Pacific Rise,0,1998-12-02,-109.346,-33.457,912582663510
5.5,mwc,,Kermadec Islands region,0,1998-11-27,-177.026,-28.978,912173196080
5.7,mwc,,"Kermadec Islands, New Zealand",0,1998-11-27,-177.12,-29.238,912156814210
6.1,mwb,,"119 km WSW of Hihifo, Tonga",0,1998-11-24,-174.751,-16.515,911951686100
5.5,mwc,,Samoa Islands region,0,1998-11-24,-172.703,-16.0,911942671870
5.4,mwc,,"116 km WNW of Neiafu, Tonga",0,1998-11-23,-174.974,-18.184,911823350460
5.4,mwc,,"219 km S of Alo, Wallis and Futuna",0,1998-11-20,-178.088,-16.291,911597018190
5.3,mwc,,Easter Island region,0,1998-11-20,-112.814,-28.384,911585672700
5.2,mwc,,Easter Island region,0,1998-11-19,-113.932,-26.582,911514772460
5.4,mwc,,Fiji region,0,1998-11-17,-179.131,-21.695,911322482350
5.9,mwb,,"41 km SSE of Punta de Burica, Panama",0,1998-11-16,-82.78,7.666,911275078990
5.8,mwc,,Easter Island region,0,1998-11-16,-113.29,-26.83,911272568700
5.4,mwc,,West Chile Rise,0,1998-11-15,-93.56,-38.358,911115829780
5.5,mwc,,central East Pacific Rise,0,1998-11-14,-104.181,-4.075,911105502230
5.1,mb,,"99 km SSE of Pangai, Tonga",0,1998-11-14,-174.124,-20.691,911098375940
5.3,mb,,"123 km WSW of Haveluloto, Tonga",0,1998-11-14,-176.374,-21.418,911097915290
6.3,mwb,,"142 km WSW of Haveluloto, Tonga",0,1998-11-14,-176.504,-21.589,911097852380
5.7,mwc,,off the coast of Ecuador,0,1998-11-11,-85.275,1.079,910827393720
5.2,mb,,"55 km ENE of ‘Ohonua, Tonga",0,1998-11-08,-174.452,-21.148,910587461220
5.0,mb,,"Kermadec Islands, New Zealand",0,1998-11-07,-177.462,-30.164,910497291110
5.5,mwc,,"Kermadec Islands, New Zealand",0,1998-11-07,-177.608,-30.385,910483532920
5.9,mwc,,"Off the coast of Aisen, Chile",0,1998-11-06,-79.112,-44.432,910339271480
5.6,mwc,,"144 km S of Alo, Wallis and Futuna",0,1998-11-05,-177.99,-15.613,910296595530
5.3,mwc,,"36 km SW of Huarmey, Peru",0,1998-11-04,-78.364,-10.322,910237517540
5.3,mwc,,Fiji region,0,1998-10-25,-178.905,-21.224,909369297800
5.5,mwc,,"166 km NW of Neiafu, Tonga",0,1998-10-24,-175.222,-17.719,909217632220
5.4,mwc,,"116 km N of Alianza Cristiana, Peru",0,1998-10-22,-76.359,-2.423,909107331600
5.3,mwc,,"86 km S of Pangai, Tonga",0,1998-10-20,-174.299,-20.594,908884360640
5.3,mwc,,south of the Fiji Islands,0,1998-10-16,-177.686,-26.336,908510672920
5.5,ms,,Pacific-Antarctic Ridge,0,1998-10-11,-143.186,-56.273,908150250050
6.3,mwc,,Pacific-Antarctic Ridge,0,1998-10-11,-142.618,-56.913,908148982370
5.9,mwc,,Fiji region,0,1998-10-11,-179.11,-21.04,908107494740
5.2,mwc,,"232 km W of Cochrane, Chile",0,1998-10-09,-75.593,-47.648,907928667560
5.5,mwc,,Tonga,0,1998-10-09,-173.392,-15.393,907911472620
5.5,mwc,,central East Pacific Rise,0,1998-10-08,-109.557,-9.109,907832188710
5.2,mwc,,east of the North Island of New Zealand,0,1998-10-07,-179.544,-35.2,907769252510
5.0,mwc,,southern East Pacific Rise,0,1998-10-06,-109.044,-32.947,907689685830
5.5,mwc,,"9 km E of Uchiza, Peru",0,1998-10-04,-76.38,-8.464,907508470170
5.4,mwc,,"25 km NE of Sixaola, Costa Rica",0,1998-10-01,-82.443,9.675,907274646720
5.3,mwc,,West Chile Rise,0,1998-09-30,-85.868,-40.677,907209431760
5.4,mwc,,West Chile Rise,0,1998-09-30,-85.971,-41.156,907147999140
5.7,mwc,,"119 km NW of Nuku‘alofa, Tonga",0,1998-09-27,-175.876,-20.27,906894436140
5.2,mwc,,east of the North Island of New Zealand,0,1998-09-27,-179.557,-35.422,906888319800
5.5,mwc,,east of the North Island of New Zealand,0,1998-09-20,-179.844,-35.63,906273046630
5.5,mwc,,"25 km ESE of ‘Ohonua, Tonga",0,1998-09-19,-174.709,-21.392,906251806510
5.7,mwc,,West Chile Rise,0,1998-09-17,-93.623,-38.294,906050480120
6.1,mwc,,southern East Pacific Rise,0,1998-09-14,-107.981,-34.75,905748208940
5.3,mwc,,Pacific-Antarctic Ridge,0,1998-09-10,-178.145,-65.736,905454391650
5.8,mwc,,Pacific-Antarctic Ridge,0,1998-09-09,-177.115,-65.592,905357768670
6.1,mwc,,West Chile Rise,0,1998-09-06,-97.711,-36.24,905128770210
5.6,mwc,,southern East Pacific Rise,0,1998-09-06,-111.95,-32.347,905127782160
5.2,mwc,,Easter Island region,0,1998-09-06,-111.667,-31.639,905116137460
5.4,mwc,,"290 km SSW of ‘Ohonua, Tonga",0,1998-09-04,-175.798,-23.831,904910065090
5.5,mwc,,"Kermadec Islands, New Zealand",0,1998-09-02,-178.79,-29.695,904762362200
5.5,mwc,,"91 km SSE of Hihifo, Tonga",0,1998-09-01,-173.597,-16.758,904660421900
5.6,mwc,,"147 km NW of Neiafu, Tonga",0,1998-08-31,-174.771,-17.555,904612777530
5.3,mwc,,"236 km E of Levuka, Fiji",0,1998-08-23,-178.449,-17.989,903922556750
5.2,ms,,Pacific-Antarctic Ridge,0,1998-08-20,-134.314,-54.048,903608027850
5.4,mwc,,"85 km NNE of Hihifo, Tonga",0,1998-08-16,-173.352,-15.311,903242894640
5.4,mwc,,"270 km WNW of Haveluloto, Tonga",0,1998-08-07,-177.721,-20.505,902463277040
5.9,mwc,,Pacific-Antarctic Ridge,0,1998-08-06,-150.715,-59.586,902454016240
5.3,mwc,,Pacific-Antarctic Ridge,0,1998-08-06,-151.034,-59.443,902452102710
5.4,mwc,,Pacific-Antarctic Ridge,0,1998-08-06,-135.953,-54.399,902394937960
6.2,mwc,,Pacific-Antarctic Ridge,0,1998-08-05,-135.521,-54.674,902321665690
5.3,mwc,,"295 km W of Haveluloto, Tonga",0,1998-08-05,-178.036,-21.479,902309152840
7.2,mwc,,"3 km E of Bahía de Caráquez, Ecuador",0,1998-08-04,-80.393,-0.593,902257160100
5.4,mb,,"3 km ESE of Bahía de Caráquez, Ecuador",0,1998-08-04,-80.399,-0.609,902252104730
