Magnitude,Unit,Alert,Location,Tsunami,Date,Longitude,Latitude,Timestamp
5.2,mwc,,central Mid-Atlantic Ridge,0,2001-10-10,-32.743,5.799,1002708120550
5.2,mwc,,"29 km S of San Pedro de Atacama, Chile",0,2001-09-15,-68.219,-23.175,1000562292150
5.1,mwc,,"10 km NNE of Pueblo Nuevo, Colombia",0,2001-09-08,-74.928,8.33,999989109860
5.4,mwc,,"64 km SSW of Punta de Bombón, Peru",0,2001-09-02,-72.09,-17.68,999423097100
5.9,mwb,,"42 km NNE of Tocopilla, Chile",0,2001-08-28,-70.108,-21.722,998981769180
5.2,mwc,,"27 km W of Mazo Cruz, Peru",0,2001-08-11,-69.971,-16.721,997575390910
5.4,mwc,,"31 km SSE of El Algarrobal, Peru",0,2001-08-11,-71.207,-17.9,997512268580
5.4,mwc,,"11 km SSW of Turpay, Peru",0,2001-08-10,-72.661,-14.329,997465183910
5.2,mwc,,"7 km SE of Choco, Peru",0,2001-08-09,-72.073,-15.618,997339537260
5.6,mwc,,"71 km SE of Palca, Peru",0,2001-08-08,-69.428,-18.166,997328024980
5.8,mwc,,"7 km WSW of Turpay, Peru",0,2001-08-08,-72.683,-14.258,997322819930
5.2,mwc,,"19 km SW of Islay (Matarani), Peru",0,2001-08-07,-72.246,-17.102,997173593740
5.4,mwc,,"116 km NE of Pucallpa, Peru",0,2001-08-01,-73.95,-7.512,996676340380
5.0,mb,,"24 km NE of Constitución, Chile",0,2001-07-31,-72.203,-35.189,996634816180
5.0,mb,,central Mid-Atlantic Ridge,0,2001-07-28,-26.444,0.973,996319238690
5.4,mwc,,"80 km SW of Islay (Matarani), Peru",0,2001-07-27,-72.722,-17.411,996273751930
5.0,mb,,"71 km SSW of Atico, Peru",0,2001-07-24,-73.99,-16.745,996004487910
5.4,mwb,,"19 km N of Viña del Mar, Chile",0,2001-07-24,-71.582,-32.855,995996561500
6.4,mwb,,"126 km NE of Iquique, Chile",0,2001-07-24,-69.255,-19.448,995950809090
5.2,mwc,,"106 km ENE of Iquique, Chile",0,2001-07-13,-69.172,-19.955,995028325280
5.0,mb,,"38 km W of Pacocha, Peru",0,2001-07-07,-71.706,-17.586,994541253820
5.2,mb,,"51 km S of Punta de Bombón, Peru",0,2001-07-07,-71.828,-17.634,994504652500
5.2,mb,,"13 km SW of Punta de Bombón, Peru",0,2001-07-07,-71.892,-17.251,994500726710
5.1,mb,,"52 km S of Punta de Bombón, Peru",0,2001-07-07,-71.864,-17.643,994499905440
7.6,mwc,,"51 km SW of Punta de Bombón, Peru",0,2001-07-07,-72.077,-17.543,994498723520
5.1,mb,,"82 km S of Tocopilla, Chile",0,2001-07-07,-70.128,-22.831,994498177780
6.6,mwc,,"31 km S of Achanizo, Peru",0,2001-07-05,-73.987,-16.086,994341228360
6.2,mwc,,"41 km NNE of Colomi, Bolivia",0,2001-07-04,-65.711,-17.003,994248543840
5.6,mwc,,"59 km SW of Atico, Peru",0,2001-07-03,-73.971,-16.623,994165062640
5.4,mwc,,"61 km SSW of Camaná, Peru",0,2001-07-01,-72.956,-17.124,993985590830
5.3,mwc,,"43 km SW of Punta de Bombón, Peru",0,2001-06-30,-72.071,-17.464,993891440580
5.4,mwc,,"6 km S of Lampa, Peru",0,2001-06-29,-70.357,-15.408,993853999120
6.1,mwc,,"53 km W of Potosí, Bolivia",0,2001-06-29,-66.254,-19.522,993839751980
5.3,mwc,,"79 km SW of Islay (Matarani), Peru",0,2001-06-28,-72.538,-17.58,993764124860
5.3,mwc,,"27 km SSW of Punta Cardón, Venezuela",0,2001-06-28,-70.324,11.431,993743314080
5.1,mb,,"64 km S of Atico, Peru",0,2001-06-28,-73.664,-16.788,993702286410
5.0,mb,,"65 km S of Atico, Peru",0,2001-06-27,-73.713,-16.793,993699567400
5.0,mwc,,"47 km WNW of Illapel, Chile",0,2001-06-27,-71.649,-31.508,993683066230
5.5,mwc,,"33 km SW of Pacocha, Peru",0,2001-06-26,-71.529,-17.887,993601266900
5.3,mwc,,"58 km SW of Punta de Bombón, Peru",0,2001-06-26,-72.102,-17.611,993576468550
5.0,mb,,"75 km SW of Atico, Peru",0,2001-06-26,-74.132,-16.686,993568360620
5.3,ms,,"48 km S of Atico, Peru",0,2001-06-26,-73.618,-16.652,993559876390
5.4,mwc,,"72 km WSW of Atico, Peru",0,2001-06-26,-74.193,-16.561,993545229530
6.7,mwc,,"34 km WSW of Pacocha, Peru",0,2001-06-26,-71.649,-17.745,993529111380
5.5,mwc,,"9 km ENE of Locumba, Peru",0,2001-06-25,-70.685,-17.574,993507250040
5.0,mb,,"35 km SSW of Atico, Peru",0,2001-06-25,-73.719,-16.518,993499093320
5.1,mb,,"29 km SW of Entre Ríos, Bolivia",0,2001-06-25,-64.351,-21.739,993463021460
5.2,mb,,"51 km SSW of Atico, Peru",0,2001-06-25,-73.855,-16.616,993452597970
5.7,mwc,,"73 km SSW of Atico, Peru",0,2001-06-25,-73.788,-16.85,993451127870
5.4,mwc,,"41 km WSW of Atiquipa, Peru",0,2001-06-24,-74.703,-15.981,993440938480
5.0,mb,,"67 km WSW of El Cardo, Peru",0,2001-06-24,-73.29,-16.888,993425177430
5.1,mb,,"52 km SSW of Islay (Matarani), Peru",0,2001-06-24,-72.281,-17.437,993404271390
5.0,mb,,"64 km SSE of Atico, Peru",0,2001-06-24,-73.487,-16.781,993399302870
5.0,mb,,"32 km SSW of Punta de Bombón, Peru",0,2001-06-24,-71.958,-17.415,993396615240
5.4,mb,,"56 km WSW of Islay (Matarani), Peru",0,2001-06-24,-72.546,-17.267,993393163350
5.1,mb,,"67 km SW of Atico, Peru",0,2001-06-24,-74.058,-16.655,993389604970
5.1,mb,,"28 km SSW of Mollendo, Peru",0,2001-06-24,-72.114,-17.265,993389482020
5.0,mb,,"61 km SSW of Punta de Bombón, Peru",0,2001-06-24,-72.049,-17.673,993385738980
5.1,mb,,"91 km S of Atico, Peru",0,2001-06-24,-73.549,-17.037,993370299030
5.0,mb,,"61 km SSW of Punta de Bombón, Peru",0,2001-06-24,-72.033,-17.676,993370256440
5.0,mb,,"51 km SE of Atico, Peru",0,2001-06-24,-73.256,-16.506,993362905340
5.0,mb,,"82 km SW of Islay (Matarani), Peru",0,2001-06-24,-72.662,-17.509,993362497360
5.1,mb,,Off the coast of southern Peru,0,2001-06-24,-73.57,-17.003,993360566430
5.2,ms,,"61 km SSW of Islay (Matarani), Peru",0,2001-06-24,-72.412,-17.466,993355379370
5.0,mb,,"53 km SW of Camaná, Peru",0,2001-06-23,-73.048,-16.977,993351846940
5.6,ms,,"22 km WSW of Pacocha, Peru",0,2001-06-23,-71.531,-17.745,993349866390
5.0,mb,,"54 km SSW of Punta de Bombón, Peru",0,2001-06-23,-72.002,-17.622,993349232230
5.2,mb,,"69 km SSW of Quilca, Peru",0,2001-06-23,-72.76,-17.254,993348695120
5.0,mb,,"65 km SSW of Quilca, Peru",0,2001-06-23,-72.756,-17.222,993348074160
5.3,mb,,"94 km SW of Camaná, Peru",0,2001-06-23,-73.289,-17.27,993347311850
5.5,ms,,"48 km SSW of Punta de Bombón, Peru",0,2001-06-23,-71.958,-17.585,993345773460
5.2,mb,,"49 km SW of Atico, Peru",0,2001-06-23,-73.932,-16.546,993341681690
5.1,mb,,"61 km SSW of Islay (Matarani), Peru",0,2001-06-23,-72.409,-17.463,993341473910
5.6,mb,,"33 km SW of Pacocha, Peru",0,2001-06-23,-71.579,-17.849,993340153880
5.4,mb,,"60 km S of Atico, Peru",0,2001-06-23,-73.723,-16.751,993339896020
5.9,mb,,"61 km S of Atico, Peru",0,2001-06-23,-73.632,-16.767,993337800990
5.5,mb,,"88 km SW of Islay (Matarani), Peru",0,2001-06-23,-72.646,-17.602,993335557280
5.7,mb,,"48 km S of Atico, Peru",0,2001-06-23,-73.606,-16.645,993335079520
5.4,mb,,"64 km SSW of Atico, Peru",0,2001-06-23,-73.819,-16.756,993333567340
5.1,mb,,"57 km SSW of Quilca, Peru",0,2001-06-23,-72.632,-17.202,993333293810
5.0,mb,,"25 km ESE of El Algarrobal, Peru",0,2001-06-23,-71.054,-17.72,993332494270
5.3,mb,,"31 km WSW of Islay (Matarani), Peru",0,2001-06-23,-72.373,-17.115,993332329890
6.1,mb,,"56 km SSW of Quilca, Peru",0,2001-06-23,-72.641,-17.181,993331655710
5.4,mb,,"34 km SSW of Islay (Matarani), Peru",0,2001-06-23,-72.237,-17.284,993331328980
5.2,mb,,"93 km S of Atico, Peru",0,2001-06-23,-73.523,-17.047,993331150750
5.1,mb,,"24 km SW of Punta de Bombón, Peru",0,2001-06-23,-71.956,-17.322,993330974870
5.8,mb,,"21 km S of Pacocha, Peru",0,2001-06-23,-71.348,-17.84,993330339170
5.8,mb,,"44 km SSW of Mollendo, Peru",0,2001-06-23,-72.166,-17.4,993329767210
5.4,mb,,"41 km SSW of Atico, Peru",0,2001-06-23,-73.728,-16.569,993329692270
8.4,mww,,"6 km SSW of Atico, Peru",0,2001-06-23,-73.641,-16.265,993328394130
6.0,mwb,,"38 km ENE of San Pedro de Atacama, Chile",0,2001-06-19,-67.877,-22.739,992943144710
5.8,mwc,,"143 km ESE of Antofagasta, Chile",0,2001-06-18,-69.173,-24.291,992894216330
5.0,mwc,,"32 km E of Hualfín, Argentina",0,2001-06-13,-66.505,-27.214,992405446330
5.4,mwc,,northern Mid-Atlantic Ridge,0,2001-06-12,-45.031,14.537,992355735920
5.2,mwc,,central Mid-Atlantic Ridge,0,2001-06-07,-27.734,0.823,991905379190
5.3,mwc,,"33 km W of Colchani, Bolivia",0,2001-05-23,-67.253,-20.346,990664388410
5.0,mb,,"14 km WNW of Carahue, Chile",0,2001-05-17,-73.3,-38.639,990074494430
5.6,mwc,,"49 km NW of Pomán, Argentina",0,2001-05-15,-66.553,-28.06,989970798380
5.0,mb,,"77 km WNW of Curahuara de Carangas, Bolivia",0,2001-05-08,-69.049,-17.495,989347315210
5.2,mwc,,"31 km E of La Ligua, Chile",0,2001-05-06,-70.899,-32.451,989128787680
5.8,mwb,,"6 km NNW of Chilecito, Argentina",0,2001-04-21,-67.52,-29.103,987876946830
5.6,mwc,,"71 km SSW of Iquique, Chile",0,2001-04-16,-70.476,-20.777,987471731090
6.7,mwc,,"144 km WNW of Valparaíso, Chile",0,2001-04-09,-73.109,-32.668,986806857170
5.0,mb,,"76 km SSW of Antofagasta, Chile",0,2001-04-02,-70.653,-24.306,986262386430
5.4,mwc,,"72 km S of Vinchina, Argentina",0,2001-03-31,-68.327,-29.402,986021655580
5.8,mwb,,"148 km E of Iquique, Chile",0,2001-03-15,-68.743,-20.414,984717368730
6.0,mwb,,"28 km WNW of La Ligua, Chile",0,2001-03-15,-71.492,-32.321,984661362110
5.3,mb,,"42 km W of San Antonio, Chile",0,2001-03-06,-72.062,-33.593,983935704990
5.9,mwc,,"121 km W of Carahue, Chile",0,2001-03-03,-74.555,-38.766,983620693350
5.2,mwc,,"93 km NW of Vallenar, Chile",0,2001-02-26,-71.324,-27.897,983239980260
5.3,mb,,"152 km E of Iquique, Chile",0,2001-02-24,-68.69,-20.183,983037517130
5.2,mwc,,northern Mid-Atlantic Ridge,0,2001-02-23,-45.586,13.74,982923317490
5.4,mwc,,"25 km WSW of El Cardo, Peru",0,2001-02-22,-72.947,-16.687,982872382130
5.6,mwc,,"108 km NW of Vallenar, Chile",0,2001-02-22,-71.455,-27.821,982828551540
5.7,mwc,,"5 km NNE of Mazamari, Peru",0,2001-02-21,-74.514,-11.276,982768821390
5.0,mb,,"17 km NNE of Sangre Grande, Trinidad and Tobago",0,2001-02-17,-61.049,10.724,982443332960
5.5,mwc,,"11 km W of Lampa, Peru",0,2001-02-16,-70.475,-15.345,982329585540
5.2,mb,,"12 km NNW of Villa Basilio Nievas, Argentina",0,2001-02-01,-68.792,-31.446,981065779030
5.2,mb,,"82 km NNW of La Serena, Chile",0,2001-01-18,-71.591,-29.225,979831128410
5.7,mwc,,"27 km SW of Acarí, Peru",0,2001-01-12,-74.809,-15.578,979296460400
5.9,mwc,,"59 km WNW of Cartagena, Chile",0,2001-01-07,-72.233,-33.443,978862700230
5.5,mwc,,central Mid-Atlantic Ridge,0,2001-01-02,-27.777,1.288,978464255600
5.1,mb,,"53 km SW of Illapel, Chile",0,2001-01-01,-71.538,-31.999,978384577380
5.3,mb,,"68 km W of Abra Pampa, Argentina",0,2000-12-20,-66.355,-22.82,977318920220
6.5,mwc,,"134 km WSW of Carahue, Chile",0,2000-12-20,-74.662,-39.008,977311434100
5.1,mb,,"75 km NE of Tocopilla, Chile",0,2000-12-15,-69.736,-21.565,976884429840
6.3,mwc,,"72 km NW of Taltal, Chile",0,2000-11-29,-70.886,-24.869,975493513260
5.2,mwc,,"89 km NNE of Taltal, Chile",0,2000-11-27,-70.151,-24.663,975322469840
5.9,mwc,,"49 km NNE of Pucallpa, Peru",0,2000-10-31,-74.422,-7.95,973052865510
5.6,mwc,,central Mid-Atlantic Ridge,0,2000-10-29,-25.586,0.824,972867806640
5.3,mwc,,central Mid-Atlantic Ridge,0,2000-10-29,-28.057,0.699,972799527620
5.4,mwc,,"13 km SE of Alca, Peru",0,2000-10-24,-72.675,-15.225,972385754140
5.4,mwc,,"157 km S of Curahuara de Carangas, Bolivia",0,2000-10-18,-68.238,-19.279,971887061430
5.0,mb,,"57 km SSE of Palca, Peru",0,2000-10-10,-69.681,-18.222,971156933780
6.2,mwc,,"66 km NNW of Güiria, Venezuela",0,2000-10-04,-62.559,11.124,970670264150
5.1,mb,,"41 km WSW of El Cardo, Peru",0,2000-09-27,-73.058,-16.8,970030967640
5.7,mwc,,central Mid-Atlantic Ridge,0,2000-09-22,-32.607,4.276,969675463980
5.5,mwc,,central Mid-Atlantic Ridge,0,2000-09-22,-32.593,4.367,969675212450
5.4,mwc,,central Mid-Atlantic Ridge,0,2000-08-31,-26.691,1.237,967753808760
5.0,mb,,"10 km N of Fiambalá, Argentina",0,2000-08-29,-67.617,-27.579,967575433740
5.5,mwc,,"31 km NNW of San Pedro de Atacama, Chile",0,2000-08-23,-68.276,-22.633,967047331720
6.1,mwc,,South Atlantic Ocean,0,2000-08-21,-45.966,-53.02,966849385450
5.2,mwc,,"78 km SSE of Arica, Chile",0,2000-08-18,-70.132,-19.167,966604863200
5.2,mwc,,"29 km SW of Tacna, Peru",0,2000-08-11,-70.471,-18.184,966015073270
5.2,mb,,"42 km W of Pacocha, Peru",0,2000-08-03,-71.744,-17.604,965330756200
5.8,mwc,,"59 km SSW of Punta de Bombón, Peru",0,2000-08-03,-71.968,-17.684,965330531250
5.3,mwc,,central Mid-Atlantic Ridge,0,2000-07-29,-34.062,7.143,964919663030
5.3,mwc,,"85 km SSW of San Pedro de Atacama, Chile",0,2000-07-27,-68.539,-23.615,964686687140
5.0,mb,,"18 km W of Arauco, Chile",0,2000-07-26,-73.522,-37.238,964667916240
5.5,mwc,,central Mid-Atlantic Ridge,0,2000-07-26,-26.038,0.778,964589862290
5.2,mwc,,"29 km SW of Yarabamba, Peru",0,2000-07-13,-71.661,-16.751,963465918760
5.3,mwc,,"55 km SSW of Andalgalá, Argentina",0,2000-07-07,-66.613,-28.011,962947603100
6.4,mwc,,"53 km ESE of Puente Alto, Chile",0,2000-06-16,-70.088,-33.877,961142135390
5.9,mwc,,"48 km WNW of San Antonio de los Cobres, Argentina",0,2000-06-13,-66.747,-24.032,960952758140
5.2,mwc,,"68 km WSW of San Antonio de los Cobres, Argentina",0,2000-05-23,-66.936,-24.457,959097957360
5.9,mwc,,central Mid-Atlantic Ridge,0,2000-05-22,-25.862,0.738,958969478370
7.2,mwc,,"75 km N of San Antonio de los Cobres, Argentina",0,2000-05-12,-66.452,-23.548,958156998120
5.2,mwc,,"46 km NNE of Diego de Almagro, Chile",0,2000-05-08,-69.912,-25.964,957833140070
5.2,mwc,,"37 km WSW of Tafí del Valle, Argentina",0,2000-04-30,-66.035,-27.018,957072685870
5.1,mwc,,"8 km NE of Pilpichaca, Peru",0,2000-04-24,-74.96,-13.267,956622198010
5.1,mb,,"14 km SSW of Las Yaras, Peru",0,2000-04-24,-70.631,-17.976,956572337200
6.1,mwc,,"13 km NW of Añatuya, Argentina",0,2000-04-23,-62.943,-28.384,956509277470
7.0,mwb,,"22 km NW of Añatuya, Argentina",0,2000-04-23,-62.99,-28.307,956482043320
5.2,mwc,,"43 km NNW of Valparaíso, Chile",0,2000-03-25,-71.841,-32.684,954041556920
5.3,mwc,,"3 km E of Pilcuyo, Peru",0,2000-03-25,-69.526,-16.115,954025085900
5.1,mb,,"44 km NW of Antofagasta, Chile",0,2000-03-25,-70.687,-23.356,954005191960
5.2,mwc,,"80 km WNW of San Antonio de los Cobres, Argentina",0,2000-03-08,-67.04,-23.908,952551437750
5.2,mwc,,"20 km NW of Coquimbo, Chile",0,2000-02-21,-71.461,-29.807,951143782400
5.0,mb,,"39 km SSE of Puerto Chacabuco, Chile",0,2000-02-14,-72.604,-45.791,950564386310
5.1,mb,,"32 km S of Puerto Chacabuco, Chile",0,2000-02-14,-72.812,-45.762,950520534360
5.0,mb,,"57 km NNW of San Antonio de los Cobres, Argentina",0,2000-01-26,-66.477,-23.722,948929644500
5.6,mwc,,"21 km W of Fortul, Colombia",0,2000-01-17,-71.971,6.785,948111605250
6.4,mwb,,"60 km NNE of Antofagasta, Chile",0,2000-01-08,-70.122,-23.169,947332761840
5.5,mwc,,Falkland Islands region,0,2000-01-07,-55.126,-54.326,947288240150
5.3,mwc,,"13 km WNW of Calilegua, Argentina",0,1999-12-30,-64.894,-23.723,946565396730
5.4,mwb,,"113 km SSE of San Pedro de Atacama, Chile",0,1999-12-29,-67.664,-23.809,946472288440
5.1,mwc,,"11 km WSW of Curpahuasi, Peru",0,1999-12-26,-72.774,-14.084,946233440420
5.4,mwc,,"33 km ENE of Chichas, Peru",0,1999-12-20,-72.611,-15.476,945682530780
5.7,mwc,,central Mid-Atlantic Ridge,0,1999-12-16,-38.026,8.069,945403407890
5.5,mwc,,central Mid-Atlantic Ridge,0,1999-12-16,-37.968,7.982,945403225570
5.7,mwb,,"45 km W of Vallenar, Chile",0,1999-12-04,-71.221,-28.5,944327211070
5.5,mwc,,"78 km S of Punta Cardón, Venezuela",0,1999-12-01,-70.341,10.961,944098380400
6.6,mwb,,"127 km ESE of Arica, Chile",0,1999-11-29,-69.171,-18.901,943934513220
5.9,mwc,,"10 km S of Langui, Peru",0,1999-11-26,-71.291,-14.529,943669909460
5.0,mb,,"34 km NNE of Pucallpa, Peru",0,1999-11-21,-74.467,-8.082,943195558110
5.1,ms,,"20 km SW of Cañete, Chile",0,1999-11-20,-73.56,-37.933,943157375120
5.9,mwc,,"79 km N of Calama, Chile",0,1999-11-20,-68.78,-21.75,943156274450
5.2,mwc,,"69 km WSW of Ovalle, Chile",0,1999-11-20,-71.897,-30.764,943134772240
5.0,mb,,"34 km SSW of Ovalle, Chile",0,1999-11-19,-71.388,-30.87,943008230860
5.3,mwc,,"30 km ESE of Taltal, Chile",0,1999-11-18,-70.202,-25.499,942903850370
5.4,mwc,,"8 km SW of San Andrés, Colombia",0,1999-11-08,-72.892,6.751,942040279970
5.3,mwc,,"22 km W of Coquimbo, Chile",0,1999-11-05,-71.576,-29.953,941849824810
5.2,mwc,,"32 km SSW of Cañete, Chile",0,1999-11-03,-73.53,-38.075,941642360500
5.4,mwc,,"24 km S of Cañete, Chile",0,1999-11-03,-73.376,-38.025,941637561120
5.5,mwc,,"22 km SSW of Macusani, Peru",0,1999-10-14,-70.484,-14.281,939898849000
5.2,mwc,,"102 km N of Calama, Chile",0,1999-10-05,-68.928,-21.532,939136831810
6.0,mwb,,"77 km W of Ovalle, Chile",0,1999-09-29,-71.993,-30.738,938628091830
6.4,mwc,,"70 km SW of Uyuni, Bolivia",0,1999-09-14,-67.275,-20.934,937364484340
5.1,mwc,,"18 km N of La Serena, Chile",0,1999-09-10,-71.218,-29.744,936983789590
5.1,mwc,,"13 km ESE of San Antonio, Peru",0,1999-09-05,-70.804,-17.248,936554133320
5.1,mwc,,central Mid-Atlantic Ridge,0,1999-09-01,-32.613,4.676,936168161630
6.4,mwc,,"132 km WSW of Corral, Chile",0,1999-08-22,-74.756,-40.509,935314539470
5.1,mb,,"78 km WSW of Ovalle, Chile",0,1999-08-18,-71.967,-30.855,934962607990
5.4,mwb,,"19 km E of Caucete, Argentina",0,1999-08-04,-68.079,-31.656,933785390760
5.5,mwc,,"46 km ESE of Los Andes, Chile",0,1999-08-01,-70.153,-33.023,933555997790
5.6,mwc,,"48 km N of Taltal, Chile",0,1999-07-08,-70.504,-24.967,931483256990
5.3,mwc,,central Mid-Atlantic Ridge,0,1999-07-03,-38.099,8.017,931019761970
5.3,mwc,,"7 km WNW of Uñon, Peru",0,1999-06-29,-72.496,-15.71,930653711190
5.3,mwc,,,0,1999-06-24,-28.875,0.853,930209445400
5.3,mwc,,North Atlantic Ocean,0,1999-06-13,-50.152,13.872,929314101060
5.4,mwc,,"50 km W of Abra Pampa, Argentina",0,1999-06-09,-66.185,-22.753,928970701160
5.8,mwc,,South Atlantic Ocean,0,1999-06-09,-46.839,-53.039,928901144540
5.8,mwc,,"31 km SE of Londres, Argentina",0,1999-05-25,-66.934,-27.931,927650525350
5.3,mwc,,"33 km NE of Las Ovejas, Argentina",0,1999-05-21,-70.476,-36.783,927336733600
5.2,mwc,,"43 km WSW of San José de Jáchal, Argentina",0,1999-05-10,-69.163,-30.397,926326045040
5.6,mwc,,"48 km W of Illapel, Chile",0,1999-04-30,-71.681,-31.646,925500528930
5.3,mwc,,"53 km SSE of Calingasta, Argentina",0,1999-04-25,-69.255,-31.798,925031444210
5.1,ms,,"68 km WNW of Santa Cruz, Chile",0,1999-04-06,-72.006,-34.326,923384736770
6.8,mwc,,"6 km SE of Camaná, Peru",0,1999-04-03,-72.662,-16.66,923120238360
5.8,mwc,,"68 km NNW of Carora, Venezuela",0,1999-03-30,-70.418,10.696,922787947980
5.5,mwc,,"35 km WNW of San Martín de los Andes, Argentina",0,1999-03-27,-71.747,-40.045,922533214120
5.2,mwc,,"31 km W of Agustín Codazzi, Colombia",0,1999-03-18,-73.523,9.996,921801252640
5.2,mwc,,"163 km SSW of Curahuara de Carangas, Bolivia",0,1999-03-12,-68.847,-19.292,921271355060
5.2,mwc,,"15 km WNW of Londres, Argentina",0,1999-03-09,-67.288,-27.684,921020212930
6.0,mwc,,"110 km ESE of Machalí, Chile",0,1999-03-04,-69.6,-34.673,920604914710
5.8,mwc,,"132 km E of Iquique, Chile",0,1999-03-04,-68.901,-20.423,920594026990
5.9,mwc,,"37 km NW of San Pedro de Atacama, Chile",0,1999-03-02,-68.503,-22.717,920396755190
5.0,mb,,"51 km NNE of Santa Rosa, Peru",0,1999-03-01,-74.726,-10.485,920316239060
5.6,mwc,,"103 km S of Iquique, Chile",0,1999-02-17,-70.04,-21.143,919288734540
5.3,mwc,,"25 km SE of Teno, Chile",0,1999-02-05,-70.946,-35.016,918230827640
5.2,mwc,,central Mid-Atlantic Ridge,0,1999-02-04,-30.545,1.083,918157394000
5.0,mb,,"37 km N of Santa Rosa, Peru",0,1999-01-28,-74.901,-10.58,917527910810
5.4,mwc,,"32 km WSW of Carúpano, Venezuela",0,1998-12-26,-63.544,10.604,914671749510
5.6,mwc,,"143 km W of Purranque, Chile",0,1998-12-26,-74.849,-40.746,914671222100
6.0,mwb,,"39 km WSW of Loncopué, Argentina",0,1998-12-14,-71.033,-38.214,913652724980
5.5,mwc,,northern Mid-Atlantic Ridge,0,1998-12-13,-44.845,13.345,913570318890
5.4,mwc,,"36 km NNW of Villa Basilio Nievas, Argentina",0,1998-12-11,-68.918,-31.266,913365470350
5.5,mwc,,"75 km WNW of Tarauacá, Brazil",0,1998-12-10,-71.416,-7.952,913278074460
5.3,mwc,,"71 km ENE of Palca, Peru",0,1998-12-01,-69.302,-17.619,912527917400
5.4,mwc,,"72 km ESE of Contamana, Peru",0,1998-11-28,-74.416,-7.589,912247089990
5.5,mwc,,"86 km SW of Villa Basilio Nievas, Argentina",0,1998-11-27,-69.328,-32.14,912162422880
5.2,mwc,,"37 km WSW of Calama, Chile",0,1998-11-23,-69.243,-22.625,911869571730
5.6,mwb,,"13 km WSW of Antofagasta, Chile",0,1998-11-23,-70.512,-23.716,911813419100
5.3,mwc,,"121 km NE of Calama, Chile",0,1998-11-13,-68.222,-21.572,910978738900
5.3,mwc,,"137 km SW of Atocha, Bolivia",0,1998-11-06,-67.162,-21.806,910355047240
5.3,mwc,,"13 km NE of Los Andes, Chile",0,1998-10-29,-70.479,-32.76,909690954760
5.3,mwc,,"44 km ESE of Palca, Peru",0,1998-10-24,-69.592,-17.974,909287679820
5.0,mb,,"59 km WSW of San Antonio, Chile",0,1998-10-16,-72.214,-33.769,908522806890
5.4,mwc,,"34 km SSW of El Hoyo, Argentina",0,1998-10-11,-63.335,-27.329,908142256190
5.7,mwc,,"43 km W of Cartagena, Chile",0,1998-10-10,-72.078,-33.518,907992728740
6.2,mwb,,"16 km SSE of Pucara, Peru",0,1998-10-08,-71.404,-16.119,907822302890
6.0,mwc,,northern Mid-Atlantic Ridge,0,1998-09-30,-45.565,13.738,907213273090
5.0,mb,,"54 km SW of Nova Sintra, Cabo Verde",0,1998-09-18,-25.001,14.474,906126433590
5.6,mwc,,"0 km SE of Turpay, Peru",0,1998-09-12,-72.615,-14.233,905597884200
5.6,mwc,,"87 km WSW of San Antonio de los Cobres, Argentina",0,1998-09-12,-67.119,-24.512,905591028340
5.1,mwc,,"8 km SSW of Ovalle, Chile",0,1998-09-11,-71.231,-30.676,905491482550
5.3,mwc,,"31 km NW of Iquique, Chile",0,1998-09-10,-70.378,-20.028,905421084570
5.0,mb,,"78 km NNW of La Serena, Chile",0,1998-09-09,-71.682,-29.302,905352517080
5.1,mb,,"91 km NW of Coquimbo, Chile",0,1998-09-03,-71.938,-29.31,904863795300
6.6,mwc,,"66 km NNW of Coquimbo, Chile",0,1998-09-03,-71.715,-29.45,904844278240
5.7,mwc,,"67 km WNW of San Antonio de los Cobres, Argentina",0,1998-08-30,-66.906,-23.934,904463545320
5.1,mwc,,"61 km S of Calingasta, Argentina",0,1998-08-23,-69.448,-31.892,903926734220
5.2,mwc,,central Mid-Atlantic Ridge,0,1998-08-05,-33.084,5.902,902302254750
6.4,mwc,,"16 km NNW of La Ligua, Chile",0,1998-07-29,-71.286,-32.312,901696464080
5.0,mb,,"88 km ESE of Hillsborough, Grenada",0,1998-07-22,-60.738,12.113,901124487800
5.5,mwc,,"30 km NNW of Vallenar, Chile",0,1998-07-18,-70.841,-28.307,900755833950
5.4,mwc,,"7 km WSW of Tarauacá, Brazil",0,1998-07-03,-70.834,-8.175,899448011630
5.4,mwc,,"35 km NW of San Antonio de los Cobres, Argentina",0,1998-06-30,-66.573,-23.994,899197136440
5.3,mwc,,northern Mid-Atlantic Ridge,0,1998-06-25,-45.542,13.658,898753269470
5.4,mwc,,"52 km SE of Londres, Argentina",0,1998-06-22,-66.701,-27.99,898502109500
5.9,mwc,,"45 km ENE of Caucete, Argentina",0,1998-06-07,-67.833,-31.518,897235846250
5.3,mwc,,"19 km NNW of Talcahuano, Chile",0,1998-06-06,-73.199,-36.562,897135378800
5.5,mwc,,"59 km ESE of Antofagasta, Chile",0,1998-06-03,-69.875,-23.887,896909688940
5.0,mb,,"81 km NE of Iquique, Chile",0,1998-06-02,-69.616,-19.673,896841775980
5.4,mwc,,"8 km WSW of Totora, Bolivia",0,1998-05-29,-65.273,-17.746,896441031410
5.3,mwc,,central Peru,0,1998-05-27,-72.725,-13.915,896312581590
5.4,mwc,,"13 km NNW of Mizque, Bolivia",0,1998-05-25,-65.374,-17.828,896144897900
