Magnitude,Unit,Alert,Location,Tsunami,Date,Longitude,Latitude,Timestamp
5.4,mwc,,"7 km ENE of Jalipa, Mexico",0,2000-03-06,-104.205,19.146,952403536500
5.4,mw,,"40 km S of Cordova, Alaska",0,2000-03-01,-145.9005,60.1896,951951914227
5.0,mb,,"92 km ENE of Codrington, Antigua and Barbuda",0,2000-02-27,-60.985,17.827,951694689850
5.0,mw,,"39 km SSW of Cordova, Alaska",0,2000-02-26,-145.9216,60.2025,951618134511
5.5,mwc,,"111 km ENE of Parham, Antigua and Barbuda",0,2000-02-23,-60.763,17.387,951333626390
5.0,mb,,"238 km SW of La Cruz de Loreto, Mexico",0,2000-02-21,-107.219,18.651,951150683250
5.7,mwc,,"233 km SW of La Cruz de Loreto, Mexico",0,2000-02-21,-107.074,18.562,951150580020
5.6,mwc,,northern Mid-Atlantic Ridge,0,2000-02-18,-46.584,16.569,950861175100
5.0,mb,,northern Mid-Atlantic Ridge,0,2000-02-18,-46.578,16.52,950860887180
5.4,mwc,,"103 km E of Codrington, Antigua and Barbuda",0,2000-02-16,-60.871,17.804,950684590490
5.6,mw,,northern Alaska,0,2000-02-03,-154.239,65.0087,949573497773
5.5,mw,,"190 km E of Chiniak, Alaska",0,2000-01-23,-149.0911,57.5699,948616948405
6.1,mwc,,"238 km WNW of Bandon, Oregon",0,2000-01-20,-127.257,43.649,948361307340
5.8,mwb,,"80 km NNW of Nelson Lagoon, Alaska",0,2000-01-20,-161.869,56.618,948348782660
5.2,mw,,"24 km SW of Larsen Bay, Alaska",0,2000-01-16,-154.2451,57.3703,948032298230
5.0,mb,,"11 km S of San Francisco Pujiltic, Mexico",0,2000-01-14,-92.438,16.173,947847585270
5.4,mwr,,"189 km W of Ferndale, California",0,2000-01-07,-126.497,40.503,947297851400
6.1,mwc,,"35 km WSW of Elfin Cove, Alaska",0,2000-01-06,-136.87,58.04,947155345000
5.9,mwc,,"19 km WSW of Guayameo, Mexico",0,1999-12-29,-101.432,18.244,946444786910
5.4,mwc,,Revilla Gigedo Islands region,0,1999-12-21,-113.396,17.424,945801590260
5.4,mwb,,"23 km NNE of Piggotts, Antigua and Barbuda",0,1999-12-20,-61.705,17.312,945686580900
5.6,mwc,,"98 km SSW of Sand Point, Alaska",0,1999-12-16,-161.039,54.506,945388287580
5.7,mwb,,"111 km NE of Savannah Bight, Honduras",0,1999-12-14,-85.134,17.189,945216044420
5.0,mb,,"Prince Patrick Island, Northwest Territories, Canada",0,1999-12-07,-120.44,75.38,944544958000
6.4,mw,,"29 km N of Akhiok, Alaska",0,1999-12-06,-154.2573,57.2026,944525991303
5.3,ml,,"33 km N of Akhiok, Alaska",0,1999-12-06,-154.1458,57.2436,944522577509
7.0,mw,,"26 km SSE of Karluk, Alaska",0,1999-12-06,-154.3469,57.3424,944521953537
5.3,mwc,,"173 km SSW of George Town, Cayman Islands",0,1999-12-02,-81.911,17.809,944130587790
6.3,mwc,,"209 km SSW of George Town, Cayman Islands",0,1999-12-01,-82.356,17.647,944076186010
6.2,mwc,,"242 km SW of La Cruz de Loreto, Mexico",0,1999-11-21,-107.168,18.544,943166779240
5.4,mwc,,"99 km SSW of Sand Point, Alaska",0,1999-11-08,-161.003,54.49,942058642200
5.37,mw,green,"32km SSW of Ludlow, California",0,1999-10-16,-116.2525,34.4415,940078641060
5.6,mb,green,"7km ENE of Running Springs, CA",0,1999-10-16,-117.04,34.24,940067978000
5.77,ml,green,"13km WSW of Ludlow, CA",0,1999-10-16,-116.2895,34.6781667,940067975390
7.1,mw,,"Hector Mine, CA Earthquake",0,1999-10-16,-116.265,34.6033333,940067204460
6.4,mwc,,"85 km ESE of King Cove, Alaska",0,1999-10-12,-161.189,54.657,939778420130
5.2,mwc,,"73 km SW of Topolobampo, Mexico",0,1999-10-08,-109.519,25.093,939404266400
7.5,mwc,,"15 km W of San Baltazar Loxicha, Mexico",0,1999-09-30,-96.931,16.059,938709075690
5.4,mwc,,"43 km E of Parham, Antigua and Barbuda",0,1999-08-28,-61.36,17.124,935814467940
5.5,mw,,"68 km NNW of Karluk, Alaska",0,1999-08-25,-154.8376,58.151,935630698627
5.1,mb,,"22 km NW of Lima, Montana",0,1999-08-20,-112.788,44.785,935157025600
5.3,mwc,,"27 km WSW of Los Olivos, Mexico",0,1999-08-15,-103.094,19.101,934690302090
5.8,mwc,,"109 km SSW of Nikolski, Alaska",0,1999-08-13,-169.502,52.037,934531000320
5.5,mwc,,"103 km SSW of Nikolski, Alaska",0,1999-08-12,-169.488,52.094,934513229140
5.1,mwc,,"106 km SSW of Nikolski, Alaska",0,1999-08-12,-169.453,52.05,934504227820
5.1,mwr,,"39 km SSE of Goldfield, Nevada",0,1999-08-02,-117.07,37.38,933573913000
5.7,mwc,,"37 km SSE of Goldfield, Nevada",0,1999-08-01,-117.08,37.39,933523582000
5.0,mb,,"21 km SSW of La Horqueta (Poblado Doce), Mexico",0,1999-07-29,-94.252,17.024,933285042240
5.3,mw,,"13 km ESE of Eagle River, Alaska",0,1999-07-22,-149.318,61.2907,932621718833
5.3,mwc,,"91 km ENE of La Rivera, Mexico",0,1999-07-16,-108.708,23.775,932132725580
6.7,mwc,,"16 km N of Potrerillos, Honduras",0,1999-07-11,-88.33,15.782,931702456530
5.2,mwc,,"151 km E of Beauséjour, Guadeloupe",0,1999-07-11,-59.663,16.432,931693874100
5.8,md,,"8 km N of Satsop, Washington",0,1999-07-02,-123.4636667,47.074,930966234370
6.0,mwb,,"203 km SW of Port McNeill, Canada",0,1999-07-02,-129.204,49.371,930915931290
6.3,mwc,,"20 km E of Coahuayutla de Guerrero, Mexico",0,1999-06-21,-101.539,18.324,929986984520
7.0,mwc,,"1 km SE of Texcala, Mexico",0,1999-06-15,-97.436,18.386,929479325930
5.8,mwc,,"67 km ENE of La Trinité, Martinique",0,1999-06-08,-60.421,15.04,928843440620
5.8,mwc,,"116 km ESE of Akutan, Alaska",0,1999-06-04,-164.064,53.859,928470357150
5.6,mw,,"43 km ESE of Yakutat, Alaska",0,1999-05-27,-139.0378,59.3663,927792551060
5.5,mw,,"9 km WSW of Aspen Springs, California",0,1999-05-15,-118.8171667,37.5296667,926774530660
5.4,mwc,,"65 km SSE of Akutan, Alaska",0,1999-05-11,-165.404,53.591,926396523330
6.2,mw,,"129 km SSE of Old Harbor, Alaska",0,1999-05-07,-152.3248,56.1745,926086431470
5.0,mw,,"150 km SSE of Old Harbor, Alaska",0,1999-05-06,-152.4648,55.9298,925964358730
5.7,mw,,"30 km ESE of Port Graham, Alaska",0,1999-05-05,-151.343,59.2335,925900203510
5.0,mwc,,"112 km ESE of Akutan, Alaska",0,1999-04-30,-164.125,53.846,925490135950
5.3,mwc,,"141 km S of False Pass, Alaska",0,1999-04-28,-163.503,53.582,925337405590
5.4,mwc,,"135 km SW of Cuyutlán, Mexico",0,1999-04-23,-104.813,17.921,924857937300
5.2,mw,,"17 km WNW of Clam Gulch, Alaska",0,1999-04-18,-151.699,60.2832,924447960260
5.6,md,,"5 km N of P?hala, Hawaii",0,1999-04-16,-155.4875,19.2538333,924310585120
5.1,mwc,,"127 km S of False Pass, Alaska",0,1999-04-13,-163.159,53.716,924033855760
5.9,mwb,,northern Mid-Atlantic Ridge,0,1999-04-06,-46.374,24.451,923374265750
5.4,mwc,,"Oaxaca, Mexico",0,1999-04-04,-97.341,16.097,923222220570
5.3,mwc,,northern Mid-Atlantic Ridge,0,1999-03-26,-45.181,22.515,922462172540
5.3,mwc,,"149 km SW of Mazatlán, Mexico",0,1999-03-12,-107.368,22.219,921222460410
5.2,mwc,,"219 km W of Bandon, Oregon",0,1999-03-09,-127.074,43.454,921001722690
5.1,mb,,"52 km W of False Pass, Alaska",0,1999-03-04,-164.233,54.849,920550415040
5.2,mwc,,"3 km NNW of La Masica, Honduras",0,1999-02-16,-87.13,15.647,919177000900
5.1,mb,,"120 km WSW of Santa Cruz, Mexico",0,1999-02-14,-106.681,21.581,919012647900
5.2,mwc,,"96 km S of King Cove, Alaska",0,1999-02-04,-162.301,54.191,918119576480
6.6,mwc,,"18 km WSW of Nikolski, Alaska",0,1999-01-28,-169.123,52.886,917511005420
5.0,mwc,,"42 km NNW of San Antonio, Puerto Rico",0,1999-01-18,-67.22,18.862,916688490450
6.0,mwc,,Gulf of Alaska,0,1999-01-16,-147.427,56.233,916483479490
5.2,mwc,,"254 km SSW of Nikolski, Alaska",0,1999-01-15,-169.92,50.749,916455661740
5.2,mwc,,"154 km SW of Empaque Tarriba, Mexico",0,1999-01-10,-108.02,22.939,916000566580
5.1,mwc,,Arctic Ocean,0,1999-01-01,-111.355,79.993,915182888760
5.6,mwc,,"31 km ENE of Moa, Cuba",0,1998-12-28,-74.673,20.78,914829811660
5.6,mwc,,"56 km N of Savannah Bight, Honduras",0,1998-12-17,-85.8,16.956,913879212380
5.4,mwc,,"95 km NE of Cruz Bay, U.S. Virgin Islands",0,1998-12-07,-64.046,18.819,913084377820
5.8,mwc,,"98 km SSW of Nikolski, Alaska",0,1998-12-04,-169.412,52.121,912820367630
5.2,mwc,,"100 km SSW of Nikolski, Alaska",0,1998-12-04,-169.392,52.096,912808164880
5.4,mwb,,"149 km SE of Akutan, Alaska",0,1998-12-01,-164.338,53.099,912508725550
5.2,mwc,,"99 km SSE of False Pass, Alaska",0,1998-11-28,-162.763,54.049,912289555790
5.4,mw,,"87 km W of Ferndale, California",0,1998-11-26,-125.2921667,40.6736667,912127429060
5.1,mw,,"7km NW of Redding, CA",0,1998-11-26,-122.414,40.6261667,912109793600
5.7,mw,,"101 km SE of Old Harbor, Alaska",0,1998-11-08,-152.2393,56.5053,910521000580
5.5,mwc,,"81 km E of La Rivera, Mexico",0,1998-11-05,-108.787,23.643,910277222870
5.5,mwc,,"136 km S of False Pass, Alaska",0,1998-10-17,-163.148,53.635,908666742120
5.4,mwc,,"143 km S of False Pass, Alaska",0,1998-10-17,-163.266,53.565,908665936900
5.0,mw,,"6 km NNW of Knik-Fairview, Alaska",0,1998-09-26,-149.6563,61.5682,906857879990
6.1,mwc,,"254 km W of Port McNeill, Canada",0,1998-08-30,-130.66,50.91,904476813000
5.4,mwc,,Revilla Gigedo Islands region,0,1998-08-27,-108.446,19.274,904236705820
5.1,mw,,"10 km SW of Ridgemark, California",0,1998-08-12,-121.4615,36.7545,902931025140
5.2,mwc,,"11 km NNW of San José de Ocoa, Dominican Republic",0,1998-08-10,-70.541,18.647,902782977260
5.0,mwc,,"88 km SSE of False Pass, Alaska",0,1998-08-03,-162.824,54.137,902158755180
5.5,mwc,,"10 km SSW of El Papayo, Mexico",0,1998-07-12,-100.295,16.954,900231088180
5.5,mwc,,"18 km SSW of Petatlán, Mexico",0,1998-07-11,-101.349,17.39,900134473440
6.1,mw,,"73 km WNW of Ninilchik, Alaska",0,1998-07-09,-152.8193,60.3778,900013186830
5.0,mb,,"165 km WSW of Rosarito, Mexico",0,1998-07-09,-118.585,31.639,899966006220
5.5,mwc,,"112 km SSW of Altata, Mexico",0,1998-07-07,-108.395,23.714,899841695900
5.3,mwc,,"1 km WSW of Bajos del Ejido, Mexico",0,1998-07-05,-99.987,16.957,899668504940
5.4,mwc,,"120 km SSW of Nikolski, Alaska",0,1998-07-02,-169.671,51.972,899354827950
5.1,mwc,,"284 km NNE of Cabarete, Dominican Republic",0,1998-06-30,-69.831,22.265,899237956650
5.1,md,,"51 km NW of Kalaoa, Hawaii",0,1998-06-27,-156.3276667,20.0633333,898942267750
5.4,mwc,,"212 km W of Port McNeill, Canada",0,1998-06-25,-130.028,50.261,898815115550
5.6,mwc,,"29 km ENE of Codrington, Antigua and Barbuda",0,1998-06-25,-61.572,17.733,898808624920
5.5,mwc,,,0,1998-06-23,-45.102,23.77,898599521780
5.3,mwc,,"84 km SSW of Topolobampo, Mexico",0,1998-06-11,-109.405,24.904,897606550900
6.3,mwb,,"2 km NNE of Cabeza de Toro, Mexico",0,1998-06-07,-93.776,15.959,897261613960
5.2,mwc,,northern Mid-Atlantic Ridge,0,1998-05-30,-45.762,21.338,896579019290
5.2,mwc,,"19 km WSW of Coyuquilla Norte, Mexico",0,1998-05-16,-101.235,17.328,895340515290
5.2,mwc,,"4 km WSW of Petatlán, Mexico",0,1998-05-09,-101.31,17.519,894733392250
5.4,mw,,"35 km SE of Egegik, Alaska",0,1998-05-08,-156.9627,57.983,894686151890
5.2,mw,,"67 km ESE of Egegik, Alaska",0,1998-05-08,-156.4137,57.8963,894675562660
5.4,mw,,"48 km SE of Egegik, Alaska",0,1998-05-08,-156.823,57.8933,894673812990
5.0,mb,,"207 km SSW of Nikolski, Alaska",0,1998-04-27,-169.503,51.112,893677996750
5.2,mwc,,"27 km SSW of Las Choapas, Mexico",0,1998-04-25,-94.186,17.675,893503176680
6.0,mwb,,"17 km ENE of Aratichanguío, Mexico",0,1998-04-20,-101.203,18.525,893113154770
5.0,mwc,,"2 km E of Santiago Astata, Mexico",0,1998-04-08,-95.654,15.986,892008153110
5.2,mwc,,"220 km W of Bandon, Oregon",0,1998-03-22,-127.088,43.44,890620090830
5.04,ml,,"30km E of Coso Junction, California",0,1998-03-06,-117.618,36.076,889231006840
5.23,ml,,"28km E of Coso Junction, California",0,1998-03-06,-117.638,36.067,889163260340
5.1,mwc,,"198 km N of The Valley, Anguilla",0,1998-03-05,-63.151,20.01,889081710200
5.3,mwc,,"21 km SSW of Corralero, Mexico",0,1998-03-04,-98.284,16.072,889071173090
5.2,mwc,,"6 km NE of San Miguel del Puerto, Mexico",0,1998-03-03,-96.134,15.969,888910702150
5.3,mwc,,"55 km SE of Nikolski, Alaska",0,1998-02-22,-168.238,52.617,888144540580
5.2,mwc,,northern Mid-Atlantic Ridge,0,1998-02-17,-45.619,21.447,887723760350
6.4,mwb,,"2 km E of Benito Juárez, Mexico",0,1998-02-02,-96.298,15.883,886474920240
5.2,mwc,,"87 km SSE of Nikolski, Alaska",0,1998-01-26,-168.322,52.227,885800426000
5.3,mwc,,"77 km SSE of Nikolski, Alaska",0,1998-01-23,-168.614,52.261,885563012460
5.4,mwc,,"70 km SSE of Nikolski, Alaska",0,1998-01-23,-168.615,52.328,885558474950
5.2,mb,,"71 km S of Nikolski, Alaska",0,1998-01-23,-168.668,52.308,885547523240
5.9,mwc,,"64 km SSE of Nikolski, Alaska",0,1998-01-23,-168.643,52.379,885547208280
5.1,mb,,"10 km W of Akutan, Alaska",0,1998-01-16,-165.943,54.14,884958431030
5.8,mwc,,"85 km SW of False Pass, Alaska",0,1998-01-03,-164.177,54.224,883868531140
5.5,mwc,,"64 km SSW of Sand Point, Alaska",0,1997-12-22,-160.83,54.789,882817504400
5.1,mb,,"3 km S of Papanoa, Mexico",0,1997-12-22,-101.036,17.297,882768125620
6.0,mwc,,"46 km SSW of Barra de Tecoanapa, Mexico",0,1997-12-16,-98.852,16.107,882272909810
5.1,mb,,"37 km SSW of Barra de Tecoanapa, Mexico",0,1997-12-16,-98.842,16.188,882272643120
5.4,mb,,,0,1997-12-06,-88.089,64.908,881395609190
5.4,mwc,,"117 km WSW of La Libertad, Mexico",0,1997-11-26,-113.881,29.7,880558734920
5.1,mwc,,"129 km SSW of Nikolski, Alaska",0,1997-11-23,-169.872,51.952,880333770190
5.2,mwc,,"114 km SW of Nikolski, Alaska",0,1997-11-23,-169.834,52.096,880268288460
5.5,mwc,,Revilla Gigedo Islands region,0,1997-11-22,-108.452,19.379,880179939890
5.4,mwc,,"16 km NNW of Dyer, Nevada",0,1997-11-02,-118.143,37.801,878460714230
5.0,mb,,"197 km NNE of Barra Patuca, Honduras",0,1997-10-28,-83.714,17.499,878092800370
5.2,mw,,"99 km W of Trinidad, California",0,1997-10-26,-125.3235,41.0663333,877862646410
5.3,mwc,,northern Mid-Atlantic Ridge,0,1997-10-25,-45.191,22.665,877773300230
5.4,mwc,,off the coast of Oregon,0,1997-10-11,-129.726,44.55,876585240510
5.7,mwc,,northern Mid-Atlantic Ridge,0,1997-10-04,-46.749,16.014,875979269680
5.5,mwc,,northern Mid-Atlantic Ridge,0,1997-10-04,-46.646,15.922,875978986280
5.5,mw,,"100 km WNW of Samoa, California",0,1997-10-04,-125.3433333,41.0528333,875962654180
5.4,mwc,,"169 km WSW of Brookings, Oregon",0,1997-09-21,-126.237,41.605,874845386600
5.2,mwc,,"218 km W of Port McNeill, Canada",0,1997-09-20,-130.151,50.897,874739400560
5.2,mwc,,,0,1997-09-15,-45.322,25.529,874342364770
5.2,mb,,"9 km S of Santo Domingo Armenta, Mexico",0,1997-09-15,-98.376,16.242,874337903590
5.0,mb,,"1 km NNW of El Limón, Mexico",0,1997-08-26,-99.382,17.012,872640804940
5.4,mwc,,"55 km SW of Campo Pesquero el Colorado, Mexico",0,1997-07-28,-109.642,25.35,870084533050
5.0,mwc,,northern Mid-Atlantic Ridge,0,1997-07-27,-45.844,21.37,870018025050
5.0,mb,,"103 km ESE of Nikolski, Alaska",0,1997-07-19,-167.473,52.547,869360125370
6.1,mwc,,"102 km ESE of Nikolski, Alaska",0,1997-07-19,-167.484,52.562,869358620990
6.9,mwb,,"4 km ENE of El Ciruelo, Mexico",0,1997-07-19,-98.216,16.333,869322128750
5.4,mwc,,off the coast of Oregon,0,1997-07-10,-129.36,44.269,868586629880
6.1,mwb,,"30 km NNW of Baja Mar, Honduras",0,1997-07-06,-87.917,16.157,868220017030
5.1,md,,"14 km SSE of Fern Forest, Hawaii",0,1997-06-30,-155.0645,19.3495,867685659480
5.2,mwc,,North Pacific Ocean,0,1997-06-16,-134.653,40.486,866501031000
5.4,mwc,,"188 km W of Ferndale, California",0,1997-06-07,-126.477,40.432,865712398720
6.5,mwc,,"5 km ENE of Churumuco de Morelos, Mexico",0,1997-05-22,-101.604,18.684,864287453520
5.6,mwc,,"230 km SW of La Cruz de Loreto, Mexico",0,1997-05-12,-107.176,18.722,863449383400
5.6,mwc,,"225 km SW of La Cruz de Loreto, Mexico",0,1997-05-12,-107.129,18.734,863412115830
5.0,mb,,"9 km S of Pueblo Viejo, Mexico",0,1997-05-08,-100.134,17.454,863107107050
5.3,mw,,"8 km NW of Knik-Fairview, Alaska",0,1997-05-05,-149.7177,61.5642,862882283790
6.9,mwc,,"228 km WSW of La Cruz de Loreto, Mexico",0,1997-05-01,-107.35,18.993,862486656150
5.07,ml,,"12km ESE of Piru, California",0,1997-04-26,-118.67,34.369,862051050670
5.5,mwc,,"32 km WNW of Sandy Bay, Honduras",0,1997-04-15,-86.842,16.453,861090662820
5.6,mwc,,"173 km SW of José María Morelos, Mexico",0,1997-04-08,-106.41,18.629,860513024730
5.2,mwc,,"7 km SSE of Piaxtla, Mexico",0,1997-04-03,-98.221,18.144,860102548370
5.0,mb,,"110 km S of False Pass, Alaska",0,1997-03-25,-163.581,53.869,859297514180
5.0,mb,,"169 km SSE of Nikolski, Alaska",0,1997-03-24,-168.235,51.464,859185284300
5.26,ml,,"20km ENE of Barstow, California",0,1997-03-18,-116.819,34.971,858698687720
5.5,mwc,,"90 km NNE of The Valley, Anguilla",0,1997-03-17,-62.839,19.01,858576036860
5.2,mwc,,"37 km S of Unalaska, Alaska",0,1997-03-02,-166.593,53.543,857324362050
5.0,mb,,"95 km SSW of El Huitusi, Mexico",0,1997-02-10,-109.152,24.719,855605845360
5.2,mwc,,"286 km S of Prince Rupert, Canada",0,1997-02-05,-131.068,51.783,855170944170
5.0,mb,,"155 km SSE of Cordova, Alaska",0,1997-01-30,-144.9605,59.21,854602104140
5.0,mb,,"41 km WSW of El Habillal, Mexico",0,1997-01-27,-102.725,17.846,854383652760
5.2,mw,,"33 km SW of Scotia, California",0,1997-01-26,-124.3965,40.2813333,854259799440
5.6,mw,,"33 km SW of Scotia, California",0,1997-01-22,-124.3791667,40.2736667,853917436810
5.5,mwc,,"3 km E of San Miguel Tlacamama, Mexico",0,1997-01-21,-98.035,16.413,853881598930
5.2,mw,,"136 km SSE of Old Harbor, Alaska",0,1997-01-20,-152.3462,56.0968,853766193840
5.5,mwc,,"33 km WNW of El Habillal, Mexico",0,1997-01-16,-102.675,18.098,853450867070
5.0,mb,,"94 km SSW of Altata, Mexico",0,1997-01-12,-108.335,23.867,853081338900
7.2,mwb,,"46 km WNW of El Habillal, Mexico",0,1997-01-11,-102.756,18.219,853014506020
5.1,mwc,,"128 km S of False Pass, Alaska",0,1997-01-09,-163.546,53.701,852796336150
5.4,mwc,,"63 km S of Marigot, Haiti",0,1997-01-08,-72.209,17.672,852705784830
6.4,mwc,,"4 km SW of El Ramal (Porvenir), Mexico",0,1996-12-31,-92.971,15.83,852036102200
5.5,mw,,"129 km SE of Old Harbor, Alaska",0,1996-12-08,-151.7242,56.4318,850025124640
5.2,mwc,,off the coast of Oregon,0,1996-12-07,-129.369,44.209,850016885810
5.3,mw,,"27km E of Coso Junction, California",0,1996-11-27,-117.65,36.075,849125844110
5.1,mb,,"75 km NE of Cruz Bay, U.S. Virgin Islands",0,1996-11-05,-64.326,18.849,847245652690
5.2,mwc,,"109 km SSE of False Pass, Alaska",0,1996-11-05,-162.972,53.908,847240401300
5.5,mwc,,"243 km W of Bandon, Oregon",0,1996-11-04,-127.356,43.523,847148055910
5.7,mw,,"31 km NNE of Paxson, Alaska",0,1996-10-22,-145.3588,63.347,846022502530
5.4,mw,,"70 km WNW of Happy Valley, Alaska",0,1996-10-17,-152.9525,60.1132,845566700980
5.8,mwc,,"203 km WSW of Port McNeill, Canada",0,1996-10-09,-129.605,49.737,844845145920
6.2,mwc,,"144 km W of Tofino, Canada",0,1996-10-06,-127.88,49.047,844632789180
5.6,mwc,,"42 km NNW of Guanaja, Honduras",0,1996-10-05,-86.072,16.796,844501079100
5.4,mwc,,off the coast of Oregon,0,1996-10-03,-128.927,44.179,844337370600
5.5,mwc,,"70 km NE of Loreto, Mexico",0,1996-10-01,-110.862,26.475,844196943370
5.2,mwc,,"194 km SE of Nikolski, Alaska",0,1996-09-30,-166.605,51.872,844131170690
5.8,mwb,,"10 km WSW of Soufrière, Dominica",0,1996-09-24,-61.443,15.191,843565338870
5.5,mwc,,"182 km W of Ferndale, California",0,1996-09-06,-126.408,40.395,842042549550
5.4,mwc,,"201 km WSW of Pistol River, Oregon",0,1996-09-04,-126.777,41.915,841832306090
5.2,mwc,,"84 km ENE of Loreto, Mexico",0,1996-09-03,-110.524,26.192,841770114210
5.2,mw,,"73 km SE of Lavrentiya, Russia",0,1996-08-09,-169.983,65.086,839616344920
5.5,mwc,,"97 km SSW of Unalaska, Alaska",0,1996-08-08,-167.094,53.061,839524252720
5.9,mwb,,"136 km WSW of Pistol River, Oregon",0,1996-07-24,-125.911,41.784,838239344790
5.2,mwc,,"192 km S of Nikolski, Alaska",0,1996-07-20,-169.037,51.212,837907777430
5.4,mwc,,"26 km NNE of Coyuquilla Norte, Mexico",0,1996-07-18,-100.963,17.6,837677803870
6.8,mwb,,"26 km NNE of Coyuquilla Norte, Mexico",0,1996-07-15,-100.965,17.6,837465814080
5.4,mw,,"33 km ESE of Skwentna, Alaska",0,1996-07-04,-150.827,61.8475,836480379940
5.5,mb,,"129 km SSE of Boca de Yuma, Dominican Republic",0,1996-06-11,-68.281,17.25,834511932760
5.1,mwc,,"107 km N of Charlotte Amalie, U.S. Virgin Islands",0,1996-05-10,-64.957,19.314,831781125680
5.3,mwc,,"13 km SSW of Manzanillo, Mexico",0,1996-05-09,-104.399,19.012,831678855190
5.4,md,,"8 km NNE of Lake Marcel-Stillwater, Washington",0,1996-05-03,-121.876,47.7608333,831096262670
5.1,mb,,"162 km SSE of Akutan, Alaska",0,1996-04-28,-164.684,52.83,830679522000
5.5,mwc,,"36 km ESE of Nikolski, Alaska",0,1996-04-26,-168.364,52.816,830520399550
5.1,mwc,,"4 km N of Piedra Blanca, Dominican Republic",0,1996-04-24,-70.316,18.884,830372182690
5.6,mwc,,"30 km SSW of Petatlán, Mexico",0,1996-04-23,-101.363,17.28,830242415390
5.4,mwc,,"257 km WNW of Bandon, Oregon",0,1996-04-15,-127.503,43.662,829571360560
5.2,mwc,,"16 km ENE of Nejapa de Madero, Mexico",0,1996-03-31,-95.835,16.666,828330183160
5.2,ms,,"96 km SSE of Nikolski, Alaska",0,1996-03-30,-168.54,52.091,828199199970
6.3,mwc,,"81 km S of Nikolski, Alaska",0,1996-03-30,-168.734,52.214,828191117430
5.7,mwc,,"82 km S of Nikolski, Alaska",0,1996-03-30,-168.639,52.214,828190560320
5.5,mwc,,"72 km S of Nikolski, Alaska",0,1996-03-28,-168.762,52.29,828048770190
5.8,mwc,,"70 km S of Nikolski, Alaska",0,1996-03-28,-168.778,52.307,828042667890
5.1,mb,,"63 km SSE of Nikolski, Alaska",0,1996-03-28,-168.572,52.393,828014590370
5.4,mwc,,"57 km SSE of Nikolski, Alaska",0,1996-03-28,-168.581,52.449,828012382060
5.2,mb,,"77 km S of Nikolski, Alaska",0,1996-03-27,-168.742,52.245,827978178710
5.4,mwc,,"70 km S of Nikolski, Alaska",0,1996-03-27,-168.668,52.318,827977702850
5.3,mwc,,"72 km S of Nikolski, Alaska",0,1996-03-27,-168.672,52.298,827941125870
5.0,mb,,"62 km S of Nikolski, Alaska",0,1996-03-27,-168.733,52.383,827938612050
5.6,mwb,,"1 km W of San Miguel Tlacamama, Mexico",0,1996-03-27,-98.079,16.413,827930088830
5.4,mwc,,"86 km S of Nikolski, Alaska",0,1996-03-26,-168.724,52.166,827875541460
5.3,mwc,,"9 km SSW of Santiago Cuixtla, Mexico",0,1996-03-20,-97.22,15.98,827345321830
5.4,mwc,,"13 km SW of Santiago Cuixtla, Mexico",0,1996-03-20,-97.258,15.96,827297607000
5.9,mwc,,"21 km WSW of Bajos de Chila, Mexico",0,1996-03-19,-97.306,15.85,827255563070
5.8,mwc,,"71 km SSW of Topolobampo, Mexico",0,1996-03-19,-109.329,25.006,827249496440
5.2,mwc,,"12 km SE of Coacoyulichán, Mexico",0,1996-03-13,-98.87,16.704,826751057990
5.4,mw,,"117 km SSE of Old Harbor, Alaska",0,1996-03-03,-152.3972,56.2702,825896674980
5.1,mb,,"27 km S of Santa Rosa de Lima, Mexico",0,1996-02-26,-97.633,15.826,825320018210
5.5,mw,,"21 km SSW of San José del Progreso, Mexico",0,1996-02-25,-97.807,15.933,825298654380
5.2,mb,,"7 km NNW of San José del Progreso, Mexico",0,1996-02-25,-97.729,16.155,825258450960
6.2,mwb,,"7 km SE of Santa María Chico Ometepec, Mexico",0,1996-02-25,-97.93,16.122,825239877040
5.1,mb,,"23 km SSE of Santa María Chico Ometepec, Mexico",0,1996-02-24,-97.92,15.963,825221829390
7.1,mw,,"24 km SSW of Santa María Chico Ometepec, Mexico",0,1996-02-24,-98.07,15.978,825217695870
5.6,mb,,"205 km SE of Chignik, Alaska",0,1996-02-07,-156.2488,54.9088,823727946600
5.5,mw,,"17 km WSW of Las Cañas, Mexico",0,1996-01-25,-102.129,18.511,822573908410
5.0,mb,,"1 km WSW of Corralero, Mexico",0,1996-01-08,-98.201,16.232,821092817460
5.17,ml,,"16km N of Ridgecrest, California",0,1996-01-07,-117.646,35.761,821025173020
5.7,mw,,"66 km ESE of Denali National Park, Alaska",0,1995-12-29,-150.6052,63.2122,820289237800
5.4,mw,,"240 km NE of Barra Patuca, Honduras",0,1995-12-25,-82.877,17.503,819915497120
5.3,mw,,east central Pacific Ocean,0,1995-12-24,-115.789,16.12,819860254600
5.3,mw,,"212 km W of Pistol River, Oregon",0,1995-12-24,-126.919,41.941,819790891060
5.3,mw,,"15 km NW of Zirándaro de los Chávez, Mexico",0,1995-12-20,-101.071,18.582,819496346230
5.4,mw,,"3 km WNW of Tucurú, Guatemala",0,1995-12-19,-90.154,15.301,819406566380
5.8,mw,,"220 km SW of La Cruz de Loreto, Mexico",0,1995-12-14,-107.054,18.722,818938539770
